,ANO_ELEICAO,UF,NUMERO_CANDIDATO,NOME_URNA_CANDIDATO,G_Index,V2,Cand_Name_Numb,MoranI,Above_avg_G,Above_avg_I,Quadrant,Party_Number
3756,2006,PE,1515,CADOCA,0.050703458,157883,CADOCA - 1515,0.056166556,FALSE,FALSE,Deconcentrated and Discontiguous,15
3757,2006,PE,1518,GERALDO CARLOS,0.068112952,105,GERALDO CARLOS - 1518,0.060071129,FALSE,FALSE,Deconcentrated and Discontiguous,15
3758,2006,PE,1522,GEOVANE GOMES,0.16976794,1316,GEOVANE GOMES - 1522,0.041014223,TRUE,FALSE,Concentrated and Discontiguous,15
3759,2006,PE,1524,BAIARDO,0.110877063,700,BAIARDO - 1524,0.190487211,FALSE,TRUE,Deconcentrated and Contiguous,15
3760,2006,PE,1555,EDGAR MOURY,0.029366707,87496,EDGAR MOURY - 1555,0.141025304,FALSE,TRUE,Deconcentrated and Contiguous,15
3761,2006,PE,1599,RAUL HENRY,0.025563591,138822,RAUL HENRY - 1599,0.027293479,FALSE,FALSE,Deconcentrated and Discontiguous,15
3762,2006,PE,1616,MARIA ALVES,0.087321132,1792,MARIA ALVES - 1616,0.611670269,FALSE,TRUE,Deconcentrated and Contiguous,16
3763,2006,PE,1717,PETRIBÚ,0.02912283,2003,PETRIBÚ - 1717,0.090922701,FALSE,FALSE,Deconcentrated and Discontiguous,17
3764,2006,PE,1934,ZÉ DO ÓCULOS,0.271521162,576,ZÉ DO ÓCULOS - 1934,0.450066248,TRUE,TRUE,Concentrated and Contiguous,19
3765,2006,PE,2006,MARCOS ANTÔNIO,0.013069529,62001,MARCOS ANTÔNIO - 2006,0.562595059,FALSE,TRUE,Deconcentrated and Contiguous,20
3766,2006,PE,2008,FERNANDO RODOVALHO,0.400780894,1747,FERNANDO RODOVALHO - 2008,0.11798708,TRUE,TRUE,Concentrated and Contiguous,20
3767,2006,PE,2020,IRMÃO ARAÚJO,0.015397839,305,IRMÃO ARAÚJO - 2020,0.232876847,FALSE,TRUE,Deconcentrated and Contiguous,20
3768,2006,PE,2033,IRMÃ CARLA,0.067642382,887,IRMÃ CARLA - 2033,0.309785507,FALSE,TRUE,Deconcentrated and Contiguous,20
3769,2006,PE,2040,IRMAO OZIAS,0.085164398,1627,IRMAO OZIAS - 2040,0.26234246,FALSE,TRUE,Deconcentrated and Contiguous,20
3770,2006,PE,2050,EDVÂNIA ALVES,0.118638632,189,EDVÂNIA ALVES - 2050,0.091579918,FALSE,FALSE,Deconcentrated and Discontiguous,20
3771,2006,PE,2222,ANTONIO DE LEMOS,0.454752777,21850,ANTONIO DE LEMOS - 2222,0.07911296,TRUE,FALSE,Concentrated and Discontiguous,22
3772,2006,PE,2233,INOCÊNCIO OLIVEIRA,0.055304047,181126,INOCÊNCIO OLIVEIRA - 2233,0.136046042,FALSE,TRUE,Deconcentrated and Contiguous,22
3773,2006,PE,2300,ALEXANDRE ESPÍNDOLA,0.143115497,519,ALEXANDRE ESPÍNDOLA - 2300,0.274717356,FALSE,TRUE,Deconcentrated and Contiguous,23
3774,2006,PE,2310,BOB GEL,0.190723286,870,BOB GEL - 2310,0.499998733,TRUE,TRUE,Concentrated and Contiguous,23
3775,2006,PE,2311,ELIAS THOMÉ,0.756596144,2047,ELIAS THOMÉ - 2311,0.03492379,TRUE,FALSE,Concentrated and Discontiguous,23
3776,2006,PE,2312,ELIAS GOMES,0.211437796,52812,ELIAS GOMES - 2312,0.106293427,TRUE,FALSE,Concentrated and Discontiguous,23
3777,2006,PE,2313,INDIGNADOS,0.06032383,1016,INDIGNADOS - 2313,0.160581266,FALSE,TRUE,Deconcentrated and Contiguous,23
3778,2006,PE,2323,RAUL JUNGMANN,0.109851678,88750,RAUL JUNGMANN - 2323,0.134501398,FALSE,TRUE,Deconcentrated and Contiguous,23
3779,2006,PE,2325,ERALDO DA SILVA,0.032267456,356,ERALDO DA SILVA - 2325,0.019231063,FALSE,FALSE,Deconcentrated and Discontiguous,23
3780,2006,PE,2344,EVILÁSIO CAROBA,0.078463687,186,EVILÁSIO CAROBA - 2344,0.117510631,FALSE,TRUE,Deconcentrated and Contiguous,23
3781,2006,PE,2500,SALATIEL CARVALHO,0.037926233,20983,SALATIEL CARVALHO - 2500,0.583381862,FALSE,TRUE,Deconcentrated and Contiguous,25
3782,2006,PE,2515,ANDRÉ DE PAULA,0.015546013,88821,ANDRÉ DE PAULA - 2515,0.000850306,FALSE,FALSE,Deconcentrated and Discontiguous,25
3783,2006,PE,2518,MAGUILA,0.286562001,7466,MAGUILA - 2518,0.304976948,TRUE,TRUE,Concentrated and Contiguous,25
3784,2006,PE,2523,ROBERTO LIBERATO,0.316823042,76840,ROBERTO LIBERATO - 2523,0.349643631,TRUE,TRUE,Concentrated and Contiguous,25
3785,2006,PE,2530,OSVALDO COELHO,0.241004206,72109,OSVALDO COELHO - 2530,0.339661461,TRUE,TRUE,Concentrated and Contiguous,25
3786,2006,PE,2533,EVANDRO GARLA,0.015636068,41317,EVANDRO GARLA - 2533,0.334485763,FALSE,TRUE,Deconcentrated and Contiguous,25
3787,2006,PE,2545,BATATA,0.042932366,37029,BATATA - 2545,0.188173946,FALSE,TRUE,Deconcentrated and Contiguous,25
3788,2006,PE,2550,JOAQUIM FRANCISCO,0.025504606,74784,JOAQUIM FRANCISCO - 2550,0.159944523,FALSE,TRUE,Deconcentrated and Contiguous,25
3789,2006,PE,2555,ZÉ MENDONÇA,0.081715601,96561,ZÉ MENDONÇA - 2555,0.162803078,FALSE,TRUE,Deconcentrated and Contiguous,25
3790,2006,PE,2566,ROBERTO MAGALHAES,0.095993245,106141,ROBERTO MAGALHAES - 2566,0.272672083,FALSE,TRUE,Deconcentrated and Contiguous,25
3791,2006,PE,2590,CORONEL JOÃO DE MOURA,0.016258767,6500,CORONEL JOÃO DE MOURA - 2590,0.164873305,FALSE,TRUE,Deconcentrated and Contiguous,25
3792,2006,PE,2600,SÉRGIO CUNHA,0.116118116,747,SÉRGIO CUNHA - 2600,0.215653372,FALSE,TRUE,Deconcentrated and Contiguous,26
3793,2006,PE,2601,MARLOS,0.300938879,192,MARLOS - 2601,0.406681783,TRUE,TRUE,Concentrated and Contiguous,26
3794,2006,PE,2611,PEDRO BELIAN,0.13164691,1012,PEDRO BELIAN - 2611,0.183982578,FALSE,TRUE,Deconcentrated and Contiguous,26
3795,2006,PE,2612,SHEILA MELO,0.079543562,579,SHEILA MELO - 2612,0.202065622,FALSE,TRUE,Deconcentrated and Contiguous,26
3796,2006,PE,2613,SARGENTO SILVA LIMA,0.197094006,222,SARGENTO SILVA LIMA - 2613,0.120209785,TRUE,TRUE,Concentrated and Contiguous,26
3797,2006,PE,2620,DI NOBAIA,0.42047622,487,DI NOBAIA - 2620,0.265639257,TRUE,TRUE,Concentrated and Contiguous,26
3798,2006,PE,2621,RODRIGUES,0.560303285,293,RODRIGUES - 2621,0.085447983,TRUE,FALSE,Concentrated and Discontiguous,26
3799,2006,PE,2626,PEDRO FRAGOSO - O CARNEIRINHO,0.17037582,683,PEDRO FRAGOSO - O CARNEIRINHO - 2626,0.149330004,TRUE,TRUE,Concentrated and Contiguous,26
3800,2006,PE,2655,CÍCERO DAVI,0.104671594,473,CÍCERO DAVI - 2655,0.053144374,FALSE,FALSE,Deconcentrated and Discontiguous,26
3801,2006,PE,2660,DULCI,0.171043247,209,DULCI - 2660,0.279190772,TRUE,TRUE,Concentrated and Contiguous,26
3802,2006,PE,2662,EDILUSE LUNA,0.379540421,192,EDILUSE LUNA - 2662,0.097781378,TRUE,FALSE,Concentrated and Discontiguous,26
3803,2006,PE,2664,DÉCIO GOMES,0.185034154,143,DÉCIO GOMES - 2664,0.147527789,TRUE,TRUE,Concentrated and Contiguous,26
3804,2006,PE,2666,NELCY CAMPOS,0.115975781,2472,NELCY CAMPOS - 2666,0.4349765,FALSE,TRUE,Deconcentrated and Contiguous,26
3805,2006,PE,2677,PROFESSOR JOÃO BATISTA,0.118833445,692,PROFESSOR JOÃO BATISTA - 2677,0.197021052,FALSE,TRUE,Deconcentrated and Contiguous,26
3806,2006,PE,2682,SONINHA,0.332358428,401,SONINHA - 2682,0.172054771,TRUE,TRUE,Concentrated and Contiguous,26
3807,2006,PE,2684,O FERA,0.573439553,79,O FERA - 2684,0.002962195,TRUE,FALSE,Concentrated and Discontiguous,26
3808,2006,PE,2701,ADEMIR TAVARES,0.407192352,223,ADEMIR TAVARES - 2701,0.033403059,TRUE,FALSE,Concentrated and Discontiguous,27
3809,2006,PE,2706,JOSE ANTONIO SOUZA,0.12790216,202,JOSE ANTONIO SOUZA - 2706,0.150724429,FALSE,TRUE,Deconcentrated and Contiguous,27
3810,2006,PE,2709,ANDRE RAMIREZ,0.329903838,508,ANDRE RAMIREZ - 2709,0.111562724,TRUE,FALSE,Concentrated and Discontiguous,27
3811,2006,PE,2728,IRMÃO FABINHO,0.440601803,1110,IRMÃO FABINHO - 2728,0.072664533,TRUE,FALSE,Concentrated and Discontiguous,27
3812,2006,PE,2772,GLADISTONE CORDEIRO,0.118306354,719,GLADISTONE CORDEIRO - 2772,0.01006292,FALSE,FALSE,Deconcentrated and Discontiguous,27
3813,2006,PE,2776,ASSIS,0.287742538,315,ASSIS - 2776,0.124739948,TRUE,TRUE,Concentrated and Contiguous,27
3814,2006,PE,2788,NANDO,0.321224209,480,NANDO - 2788,0.072483582,TRUE,FALSE,Concentrated and Discontiguous,27
3815,2006,PE,2800,BRIVALDO,0.130408744,386,BRIVALDO - 2800,0.088157397,FALSE,FALSE,Deconcentrated and Discontiguous,28
3816,2006,PE,2818,MARCOS PEREIRA,0.541223907,63,MARCOS PEREIRA - 2818,0.033278885,TRUE,FALSE,Concentrated and Discontiguous,28
3817,2006,PE,2828,IVANILZA,0.068934357,148,IVANILZA - 2828,0.01356987,FALSE,FALSE,Deconcentrated and Discontiguous,28
3818,2006,PE,2882,ERASMO CUNHA,0.126617651,40,ERASMO CUNHA - 2882,0.228090506,FALSE,TRUE,Deconcentrated and Contiguous,28
3819,2006,PE,2899,DAIMAR OLIVEIRA,0.794412815,1484,DAIMAR OLIVEIRA - 2899,0.073668748,TRUE,FALSE,Concentrated and Discontiguous,28
3820,2006,PE,2915,CELSON CAVALCANTI,0.20305539,276,CELSON CAVALCANTI - 2915,0.204465204,TRUE,TRUE,Concentrated and Contiguous,29
3821,2006,PE,2925,JOSE JORGE,0.082449376,178,JOSE JORGE - 2925,0.304964318,FALSE,TRUE,Deconcentrated and Contiguous,29
3822,2006,PE,2977,DELANO,0.088609471,600,DELANO - 2977,0.2508167,FALSE,TRUE,Deconcentrated and Contiguous,29
3823,2006,PE,3100,MAURICIO GALVÃO,0.163375749,348,MAURICIO GALVÃO - 3100,0.19474086,TRUE,TRUE,Concentrated and Contiguous,31
3824,2006,PE,3101,RICARDO SALVINO,0.046911037,28,RICARDO SALVINO - 3101,-0.035510658,FALSE,FALSE,Deconcentrated and Discontiguous,31
3825,2006,PE,3107,DETETIVE LUIS BARRETO,0.261178512,150,DETETIVE LUIS BARRETO - 3107,0.264861111,TRUE,TRUE,Concentrated and Contiguous,31
3826,2006,PE,3110,PROF. XERITA MAUX,0.140874819,186,PROF. XERITA MAUX - 3110,0.047203918,FALSE,FALSE,Deconcentrated and Discontiguous,31
3827,2006,PE,3111,JOEL DA PAZ,0.25853228,936,JOEL DA PAZ - 3111,0.171128889,TRUE,TRUE,Concentrated and Contiguous,31
3828,2006,PE,3113,CARLOS MIRANDA,0.062998364,817,CARLOS MIRANDA - 3113,0.076471503,FALSE,FALSE,Deconcentrated and Discontiguous,31
3829,2006,PE,3114,JERÔNIMO OLIVEIRA,0.218159917,3245,JERÔNIMO OLIVEIRA - 3114,0.23215001,TRUE,TRUE,Concentrated and Contiguous,31
3830,2006,PE,3115,HOMOLKA,0.006232228,2944,HOMOLKA - 3115,0.161497317,FALSE,TRUE,Deconcentrated and Contiguous,31
3831,2006,PE,3115,LUIZ DE FRANÇA,0.006232228,2944,LUIZ DE FRANÇA - 3115,0.161497317,FALSE,TRUE,Deconcentrated and Contiguous,31
3832,2006,PE,3121,GORDO SALADA,0.175077403,2072,GORDO SALADA - 3121,0.272072405,TRUE,TRUE,Concentrated and Contiguous,31
3833,2006,PE,3122,DRA. ANA SUELI,0.287393011,570,DRA. ANA SUELI - 3122,0.144765282,TRUE,TRUE,Concentrated and Contiguous,31
3834,2006,PE,3123,KILDER - NENHUM,0.179144308,1984,KILDER - NENHUM - 3123,0.508675802,TRUE,TRUE,Concentrated and Contiguous,31
3835,2006,PE,3125,ELENILDO FURÃO,0.603075633,1220,ELENILDO FURÃO - 3125,0.018161301,TRUE,FALSE,Concentrated and Discontiguous,31
3836,2006,PE,3128,WALDOMIRO FÉLIX,0.190142549,351,WALDOMIRO FÉLIX - 3128,0.53901815,TRUE,TRUE,Concentrated and Contiguous,31
3837,2006,PE,3129,MARCO DA BOLSA,0.523592589,905,MARCO DA BOLSA - 3129,0.159667924,TRUE,TRUE,Concentrated and Contiguous,31
3838,2006,PE,3130,MISTER BROTHER,0.311360218,712,MISTER BROTHER - 3130,0.219650929,TRUE,TRUE,Concentrated and Contiguous,31
3839,2006,PE,3131,SENNA,0.088858344,1264,SENNA - 3131,0.292673731,FALSE,TRUE,Deconcentrated and Contiguous,31
3840,2006,PE,3132,RAIMUNDO FERREIRA,0.396431201,1090,RAIMUNDO FERREIRA - 3132,0.104453793,TRUE,FALSE,Concentrated and Discontiguous,31
3841,2006,PE,3133,VALTER DO POVO,0.314993482,584,VALTER DO POVO - 3133,0.159516398,TRUE,TRUE,Concentrated and Contiguous,31
3842,2006,PE,3140,MISSIONÁRIO PEREIRA,0.053706364,685,MISSIONÁRIO PEREIRA - 3140,0.236414185,FALSE,TRUE,Deconcentrated and Contiguous,31
3843,2006,PE,3142,PROF. MARYTZ MENDES,0.046235226,16,PROF. MARYTZ MENDES - 3142,0.034722958,FALSE,FALSE,Deconcentrated and Discontiguous,31
3844,2006,PE,3144,ANIBAL,0.449979852,761,ANIBAL - 3144,0.040484631,TRUE,FALSE,Concentrated and Discontiguous,31
3845,2006,PE,3145,GILBERTO-FRANÇA,0.168062456,335,GILBERTO-FRANÇA - 3145,0.120048053,TRUE,TRUE,Concentrated and Contiguous,31
3846,2006,PE,3147,PAULO LEITE,0.552139438,927,PAULO LEITE - 3147,0.008631771,TRUE,FALSE,Concentrated and Discontiguous,31
3847,2006,PE,3150,BERÉ,0.299764095,617,BERÉ - 3150,0.246821186,TRUE,TRUE,Concentrated and Contiguous,31
3848,2006,PE,3156,OSCAR,0.10326239,389,OSCAR - 3156,0.049571877,FALSE,FALSE,Deconcentrated and Discontiguous,31
3849,2006,PE,3156,RODOLFO DE GARAPÚ,0.10326239,389,RODOLFO DE GARAPÚ - 3156,0.049571877,FALSE,FALSE,Deconcentrated and Discontiguous,31
3850,2006,PE,3158,SOARES DA ESCOLINHA,0.868223319,463,SOARES DA ESCOLINHA - 3158,0.061163175,TRUE,FALSE,Concentrated and Discontiguous,31
3851,2006,PE,3160,INÁCIO FILHO,0.745021539,313,INÁCIO FILHO - 3160,0.003416661,TRUE,FALSE,Concentrated and Discontiguous,31
3852,2006,PE,3165,ROBERVAL BRITO KAFOFO,0.519474601,619,ROBERVAL BRITO KAFOFO - 3165,0.027723713,TRUE,FALSE,Concentrated and Discontiguous,31
3853,2006,PE,3168,JONATAS DIAS,0.152210008,75,JONATAS DIAS - 3168,0.212450588,FALSE,TRUE,Deconcentrated and Contiguous,31
3854,2006,PE,3171,ROBINHO,0.467301169,3,ROBINHO - 3171,0.116961494,TRUE,TRUE,Concentrated and Contiguous,31
3855,2006,PE,3177,SARGENTO CRISTIANE,0.16110629,2758,SARGENTO CRISTIANE - 3177,0.464609717,TRUE,TRUE,Concentrated and Contiguous,31
3856,2006,PE,3182,FABIO MENDES,0.313165947,423,FABIO MENDES - 3182,0.026453686,TRUE,FALSE,Concentrated and Discontiguous,31
3857,2006,PE,3188,DAVI PRETO,0.709471814,2864,DAVI PRETO - 3188,0.089845992,TRUE,FALSE,Concentrated and Discontiguous,31
3858,2006,PE,3190,LUCIANO BARROS (CANIÇO),0.397581249,2493,LUCIANO BARROS (CANIÇO) - 3190,0.445620168,TRUE,TRUE,Concentrated and Contiguous,31
3859,2006,PE,3191,ILKA REJANE,0.2433543,32,ILKA REJANE - 3191,0.042375971,TRUE,FALSE,Concentrated and Discontiguous,31
3860,2006,PE,3199,ZECA DA TELPE,0.648973548,1275,ZECA DA TELPE - 3199,0.008015198,TRUE,FALSE,Concentrated and Discontiguous,31
3861,2006,PE,3310,JEFFERSON LIMA,0.49978098,2126,JEFFERSON LIMA - 3310,0.077461837,TRUE,FALSE,Concentrated and Discontiguous,33
3862,2006,PE,3313,NINGUÉM,0.094445609,1594,NINGUÉM - 3313,0.164743528,FALSE,TRUE,Deconcentrated and Contiguous,33
3863,2006,PE,3321,MAJOR HENRIQUE FERRAZ,0.052036666,6775,MAJOR HENRIQUE FERRAZ - 3321,0.34671637,FALSE,TRUE,Deconcentrated and Contiguous,33
3864,2006,PE,3323,DESTERRO,0.078945648,254,DESTERRO - 3323,0.227036178,FALSE,TRUE,Deconcentrated and Contiguous,33
3865,2006,PE,3333,ZÉ ALVES,0.699560809,9491,ZÉ ALVES - 3333,0.020436534,TRUE,FALSE,Concentrated and Discontiguous,33
3866,2006,PE,3366,SILVIO COSTA,0.114583024,47702,SILVIO COSTA - 3366,0.141312269,FALSE,TRUE,Deconcentrated and Contiguous,33
3867,2006,PE,3390,SOLDADO EPIFANIO,0.142298572,912,SOLDADO EPIFANIO - 3390,0.373711227,FALSE,TRUE,Deconcentrated and Contiguous,33
3868,2006,PE,3636,EDMILSON FERREIRA,0.036052174,718,EDMILSON FERREIRA - 3636,0.074617032,FALSE,FALSE,Deconcentrated and Discontiguous,36
3869,2006,PE,3666,EDINALDO LUCENA,0.054535117,2120,EDINALDO LUCENA - 3666,0.34964079,FALSE,TRUE,Deconcentrated and Contiguous,36
3870,2006,PE,3670,JOÃO ROBERTO REIS,0.202624172,700,JOÃO ROBERTO REIS - 3670,0.062937014,TRUE,FALSE,Concentrated and Discontiguous,36
3871,2006,PE,4000,GONZAGA PATRIOTA,0.093669237,92631,GONZAGA PATRIOTA - 4000,0.353746139,FALSE,TRUE,Deconcentrated and Contiguous,40
3872,2006,PE,4001,FERNANDO BEZERRA COELHO FILHO,0.103432947,117720,FERNANDO BEZERRA COELHO FILHO - 4001,0.534766907,FALSE,TRUE,Deconcentrated and Contiguous,40
3873,2006,PE,4002,PAULO AFONSO CINTRA,0.051508417,250,PAULO AFONSO CINTRA - 4002,0.163095808,FALSE,TRUE,Deconcentrated and Contiguous,40
3874,2006,PE,4004,EDIVALDO VALENTIN,0.052328036,2215,EDIVALDO VALENTIN - 4004,0.097531424,FALSE,FALSE,Deconcentrated and Discontiguous,40
3875,2006,PE,4010,EDUARDO LEOCÁDIO,0.144109941,1441,EDUARDO LEOCÁDIO - 4010,0.18517016,FALSE,TRUE,Deconcentrated and Contiguous,40
3876,2006,PE,4012,ISAAC DO ÔNIBUS,0.565445176,8359,ISAAC DO ÔNIBUS - 4012,0.031933634,TRUE,FALSE,Concentrated and Discontiguous,40
3877,2006,PE,4020,CARLOS LAPA,0.158719364,25529,CARLOS LAPA - 4020,0.235229527,FALSE,TRUE,Deconcentrated and Contiguous,40
3878,2006,PE,4022,PASTOR FRANCISCO OLÍMPIO,0.014510797,33478,PASTOR FRANCISCO OLÍMPIO - 4022,0.254926943,FALSE,TRUE,Deconcentrated and Contiguous,40
3879,2006,PE,4024,NAMOYR LIMA,0.172344712,1913,NAMOYR LIMA - 4024,0.249984931,TRUE,TRUE,Concentrated and Contiguous,40
3880,2006,PE,4040,ANA ARRAES,0.014296517,178336,ANA ARRAES - 4040,0.214785144,FALSE,TRUE,Deconcentrated and Contiguous,40
3881,2006,PE,4044,TOTE,0.271160256,28595,TOTE - 4044,0.409188699,TRUE,TRUE,Concentrated and Contiguous,40
3882,2006,PE,4055,IRMÃO GERALDO DOMINGOS,0.448814963,3214,IRMÃO GERALDO DOMINGOS - 4055,0.330832431,TRUE,TRUE,Concentrated and Contiguous,40
3883,2006,PE,4310,GOGA,0.183886215,661,GOGA - 4310,0.210251716,TRUE,TRUE,Concentrated and Contiguous,43
3884,2006,PE,4313,PROF. SANTANA,0.311834944,936,PROF. SANTANA - 4313,0.35657541,TRUE,TRUE,Concentrated and Contiguous,43
3885,2006,PE,4314,INÁCIO FILHO ADDRENALINA,0.049659785,2608,INÁCIO FILHO ADDRENALINA - 4314,0.550346276,FALSE,TRUE,Deconcentrated and Contiguous,43
3886,2006,PE,4321,GILIARD,0.287927069,489,GILIARD - 4321,0.14054308,TRUE,TRUE,Concentrated and Contiguous,43
3887,2006,PE,4350,CARLOS FERREIRA,0.153638649,680,CARLOS FERREIRA - 4350,0.373188389,FALSE,TRUE,Deconcentrated and Contiguous,43
3888,2006,PE,4366,MEU JOVEM,0.307668814,916,MEU JOVEM - 4366,0.376479828,TRUE,TRUE,Concentrated and Contiguous,43
3889,2006,PE,4399,IRMÃ ZEFINHA,0.122351871,224,IRMÃ ZEFINHA - 4399,0.087590716,FALSE,FALSE,Deconcentrated and Discontiguous,43
3890,2006,PE,4400,CLEMENTE,0.010841905,1566,CLEMENTE - 4400,0.186955713,FALSE,TRUE,Deconcentrated and Contiguous,44
3891,2006,PE,4411,LUCIANO FALCÃO,0.009435474,227,LUCIANO FALCÃO - 4411,0.02281551,FALSE,FALSE,Deconcentrated and Discontiguous,44
3892,2006,PE,4424,MANOEL BELECA,0.559919853,1033,MANOEL BELECA - 4424,0.277666687,TRUE,TRUE,Concentrated and Contiguous,44
3893,2006,PE,4425,CARLOS MELO,0.199310636,394,CARLOS MELO - 4425,0.453566636,TRUE,TRUE,Concentrated and Contiguous,44
3894,2006,PE,4444,SANDRO,0.018104285,1969,SANDRO - 4444,0.232746065,FALSE,TRUE,Deconcentrated and Contiguous,44
3895,2006,PE,4455,LINDALVA JERONIMO,0.083926965,596,LINDALVA JERONIMO - 4455,-0.008630237,FALSE,FALSE,Deconcentrated and Discontiguous,44
3896,2006,PE,4477,PONTALEÃO,0.283659831,166,PONTALEÃO - 4477,0.067427714,TRUE,FALSE,Concentrated and Discontiguous,44
3897,2006,PE,4501,DR. DEMOSTENES,0.162761959,102,DR. DEMOSTENES - 4501,0.121017625,TRUE,TRUE,Concentrated and Contiguous,45
3898,2006,PE,4511,BRUNO ARAÚJO,0.050839801,138496,BRUNO ARAÚJO - 4511,0.053523198,FALSE,FALSE,Deconcentrated and Discontiguous,45
3899,2006,PE,4543,ULISSES ARAUJO,0.176983684,363,ULISSES ARAUJO - 4543,0.091508004,TRUE,FALSE,Concentrated and Discontiguous,45
3900,2006,PE,4545,BRUNO RODRIGUES,0.02619825,80059,BRUNO RODRIGUES - 4545,0.130579954,FALSE,TRUE,Deconcentrated and Contiguous,45
3901,2006,PE,4567,CÁSSIA MENDONÇA NOBEL DA PAZ,0.035239595,1680,CÁSSIA MENDONÇA NOBEL DA PAZ - 4567,0.425549349,FALSE,TRUE,Deconcentrated and Contiguous,45
3902,2006,PE,5005,ANTÔNIO PAIVA,0.118897101,248,ANTÔNIO PAIVA - 5005,0.272978169,FALSE,TRUE,Deconcentrated and Contiguous,50
3903,2006,PE,5010,PÁDUA HOLANDA,0.249662502,705,PÁDUA HOLANDA - 5010,0.501387174,TRUE,TRUE,Concentrated and Contiguous,50
3904,2006,PE,5012,EVA MAY,0.100919298,116,EVA MAY - 5012,0.08881255,FALSE,FALSE,Deconcentrated and Discontiguous,50
3905,2006,PE,5022,CLAUDIA GOUVEIA,0.066010282,587,CLAUDIA GOUVEIA - 5022,0.504267291,FALSE,TRUE,Deconcentrated and Contiguous,50
3906,2006,PE,5050,ZÉ GOMES,0.08875626,2266,ZÉ GOMES - 5050,0.074393214,FALSE,FALSE,Deconcentrated and Discontiguous,50
3907,2006,PE,5051,WASHINGTON,0.227260539,620,WASHINGTON - 5051,0.25501818,TRUE,TRUE,Concentrated and Contiguous,50
3908,2006,PE,5055,ZECA,0.070784403,203,ZECA - 5055,0.645523773,FALSE,TRUE,Deconcentrated and Contiguous,50
3909,2006,PE,5090,CAJÁ,0.078857833,3723,CAJÁ - 5090,0.304210745,FALSE,TRUE,Deconcentrated and Contiguous,50
3910,2006,PE,5656,EDMAR DE OLIVEIRA,0.061843573,31037,EDMAR DE OLIVEIRA - 5656,0.577716358,FALSE,TRUE,Deconcentrated and Contiguous,56
3911,2006,PE,5666,ERASMO FREIRE JR,0.185684675,758,ERASMO FREIRE JR - 5666,0.297974229,TRUE,TRUE,Concentrated and Contiguous,56
3912,2006,PE,5678,CLOVIS NETO,0.030054341,206,CLOVIS NETO - 5678,0.039209216,FALSE,FALSE,Deconcentrated and Discontiguous,56
3913,2006,PE,5679,ALDO MONTEIRO,0.190848397,138,ALDO MONTEIRO - 5679,0.019995976,TRUE,FALSE,Concentrated and Discontiguous,56
3914,2006,PE,6513,RENILDO CALHEIROS,0.042048955,103357,RENILDO CALHEIROS - 6513,0.075144035,FALSE,FALSE,Deconcentrated and Discontiguous,65
3915,2006,PE,6555,NILTON AYRES,0.411435224,1089,NILTON AYRES - 6555,0.38132554,TRUE,TRUE,Concentrated and Contiguous,65
3916,2006,PE,7000,STELA SANTOS,0.170852506,953,STELA SANTOS - 7000,0.230432821,TRUE,TRUE,Concentrated and Contiguous,70
3917,2006,PE,7009,GIANHA,0.80675837,2271,GIANHA - 7009,0.049578701,TRUE,FALSE,Concentrated and Discontiguous,70
3918,2006,PE,7010,MARCÃO,0.169615508,1931,MARCÃO - 7010,0.57326886,TRUE,TRUE,Concentrated and Contiguous,70
3919,2006,PE,7011,MÁRIO PINHEIRO,0.18449673,1809,MÁRIO PINHEIRO - 7011,0.172082511,TRUE,TRUE,Concentrated and Contiguous,70
3920,2006,PE,7012,EDVALDO OLIVEIRA,0.604826616,2082,EDVALDO OLIVEIRA - 7012,0.088461877,TRUE,FALSE,Concentrated and Discontiguous,70
3921,2006,PE,7030,EUCLIDES BEZERRA,0.4065234,322,EUCLIDES BEZERRA - 7030,0.381070887,TRUE,TRUE,Concentrated and Contiguous,70
3922,2006,PE,7070,CLEIDE ANDRADE,0.304883883,924,CLEIDE ANDRADE - 7070,0.161661735,TRUE,TRUE,Concentrated and Contiguous,70
8823,2010,PE,1010,MARCOS ANTÔNIO NEGÃO ABENÇOADO,0.006516054,64968,MARCOS ANTÔNIO NEGÃO ABENÇOADO - 1010,0.473428325,FALSE,TRUE,Deconcentrated and Contiguous,10
8824,2010,PE,1033,VILALBA DE JESUS,0.022504984,78336,VILALBA DE JESUS - 1033,0.477382541,FALSE,TRUE,Deconcentrated and Contiguous,10
8825,2010,PE,1111,EDUARDO DA FONTE,0.013006985,660908,EDUARDO DA FONTE - 1111,0.069558481,FALSE,FALSE,Deconcentrated and Discontiguous,11
8826,2010,PE,1122,ROBERTO TEIXEIRA,0.020585469,110896,ROBERTO TEIXEIRA - 1122,0.169612159,FALSE,TRUE,Deconcentrated and Contiguous,11
8827,2010,PE,1200,GILVAN CONTADOR,0.205255861,5046,GILVAN CONTADOR - 1200,0.07217259,TRUE,FALSE,Concentrated and Discontiguous,12
8828,2010,PE,1212,PAULO RUBEM,0.088101883,83424,PAULO RUBEM - 1212,0.059600035,FALSE,FALSE,Deconcentrated and Discontiguous,12
8829,2010,PE,1231,MARIA HELENA MENDES,0.066634662,1680,MARIA HELENA MENDES - 1231,0.088899605,FALSE,FALSE,Deconcentrated and Discontiguous,12
8830,2010,PE,1234,WOLNEY QUEIROZ,0.284883911,227764,WOLNEY QUEIROZ - 1234,0.231112611,TRUE,TRUE,Concentrated and Contiguous,12
